year,rtb,xr,cape,y_1_nom,spr_nom,y_10_nom_obs,y_1_real,y_10_real_EH,y_10_nom_EH,pi_10_VAR,term_prem_nom,y_10_real_obs_implied,spr_real_obs_implied,long_yield_pct,maturity_n,long_yield_source
1994,0.008889509140028052,0.07684161236215356,-3.0639503409363216,0.04258044753511839,0.013327184403177601,0.05590763193829599,0.003787704391635432,0.011152132448063392,0.04378253673374564,0.032630404285682243,0.012125095204550351,0.023277227652613745,0.019489523260978314,5.75,10,shiller
1995,0.014922698091867637,-0.029870592923251275,-3.0066286628149888,0.06250520535139711,0.012416721165862149,0.07492192651725926,0.0157131825951508,0.01762738818449924,0.056731217208731886,0.03910382902423265,0.018190709308527377,0.03581809749302661,0.020104914897875813,7.78,10,shiller
1996,0.035591864519650074,0.23955977049846525,-3.2093290064565556,0.05524547422597851,-0.0002839161520041683,0.05496155807397434,0.02356695344993367,0.01968160649030407,0.04863132958315039,0.02894972309284632,0.006330228490823951,0.02601183498112802,0.002444881531194352,5.65,10,shiller
1997,0.02525917647291323,0.18557241254890952,-3.3440226193338787,0.0561912796497425,0.0075344112308023195,0.06372569088054482,0.014200822744022523,0.016194486871042094,0.050501927027852486,0.03430744015681039,0.013223763852692333,0.029418250723734427,0.015217427979711904,6.58,10,shiller
1998,0.040600068906488665,0.18944287683043698,-3.4922551514112237,0.05524547422597851,-0.00132563223654808,0.05391984198943043,0.027281207637284446,0.017910052242818646,0.0456789932459436,0.027768941003124954,0.00824084874348683,0.026150900986305476,-0.0011303066509789697,5.54,10,shiller
1999,0.03867559526975105,0.21751832348346203,-3.703200360596768,0.05173819540441443,-0.005618259790861314,0.04611993561355312,0.02739245681812564,0.016462430231735,0.04086473246908805,0.024402302237353048,0.005255203144465072,0.02171763337620007,-0.005674823441925568,4.72,10,shiller
2000,0.02471763828577999,0.09203668449803024,-3.7790075516143142,0.06400712997429238,0.0004688892100724179,0.0644760191843648,0.02316465367275823,0.016727350935974848,0.050053856610096606,0.03332650567412176,0.01442216257426819,0.03114951351024304,0.007984859837484808,6.66,10,shiller
2001,0.02736447284434302,-0.11747400040504727,-3.6103466142689697,0.04526013140486457,0.005052682468724527,0.050312813873589095,0.023889202807138788,0.010081381478210553,0.03673664855304036,0.026655267074829805,0.013576165320548735,0.02365754679875929,-0.0002316560083794987,5.16,10,shiller
2002,0.03390282590788299,-0.18945526660102532,-3.4103951004331607,0.01833095668472346,0.03084008732172592,0.04917104400644938,0.002499262128937793,-0.0032900797868682654,0.025435872452263357,0.028725952239131623,0.023735171554186023,0.020445091767317757,0.017945829638379963,5.04,10,shiller
2003,-0.007311473928614191,-0.24031092600769383,-3.13106479340144,0.011730922875698666,0.027970443975853403,0.03970136685155207,-0.012050371355683528,-0.00498664558122897,0.022719265908874887,0.027705911490103857,0.01698210094267718,0.01199545536144821,0.02404582671713174,4.05,10,shiller
2004,-0.00734842393425481,0.23972736995450217,-3.319934553901899,0.01479008547263543,0.025871896246254203,0.040661981718889635,-0.02662116596275951,-0.0023388608912581566,0.028320770218437118,0.030659631109695273,0.012341211500452517,0.010002350609194362,0.03662351657195387,4.15,10,shiller
2005,-0.014475104921658979,0.04610666695155117,-3.280431803819315,0.033531483208792325,0.007802380284184868,0.04133386349297719,-0.0038348825012112196,0.006857715054177277,0.03475307982344478,0.0278953647692675,0.006580783669532415,0.013438498723709693,0.017273381224920913,4.22,10,shiller
2006,-0.005548039710584644,0.06489721541902035,-3.275963002067896,0.051833148640017285,-0.008582106645702352,0.04325104199431493,0.017175725531210946,0.017200698711583924,0.042885955281848825,0.0256852565702649,0.0003650867124661075,0.01756578542405003,0.00039005989283908554,4.42,10,shiller
2007,0.03128919849345382,0.07516560942939551,-3.303494017892406,0.05202302806715191,-0.005521194415732129,0.04650183365141978,0.03043736575056382,0.01825731524612103,0.04248753958033549,0.024230224334214463,0.004014294071084286,0.022271609317205315,-0.008165756433358505,4.76,10,shiller
2008,0.009637163361097212,-0.06403881203770355,-3.178983304954095,0.03362818097998405,0.0030894019551787194,0.03671758293516277,0.014737450192328985,0.009485639902464635,0.031996562822916214,0.02251092292045158,0.004721020112246559,0.014206660014711193,-0.0005307901776177917,3.74,10,shiller
2009,0.03380340231576104,-0.473607522800403,-2.7196264000683232,0.01009883467741447,0.014788880830364521,0.02488771550777899,0.02582029768348651,0.0017237030337419496,0.016313971145459755,0.014590268111717805,0.008573744362319235,0.010297447396061185,-0.015522850287425324,2.52,10,shiller
2010,-0.015819452252138592,0.2708047296604516,-3.0217829782247834,0.004539680042031836,0.032081503413613474,0.03662118345564531,-0.037796343848809144,-0.005180242489830086,0.02549953313888147,0.030679775628711554,0.011121650316763838,0.005941407826933752,0.0437377516757429,3.73,10,shiller
2011,-0.011647073319375648,0.1482419870925305,-3.1345502675306607,0.003643354914798589,0.02969470469571178,0.03333805961051037,-0.03047665562335158,-0.00608879574223003,0.021883913394831908,0.027972709137061937,0.01145414621567846,0.005365350473448429,0.03584200609680001,3.39,10,shiller
